,NAME,Income Diversity Index,Median Household Income,Median Household Value,state,county,tract,Tracts,Number of Hotels,Bus Stops,Point of Interests,Airbnb penetration,Population Density,Race Diversity Index,Bohemian Index,Talent Index,Proportion of Young People,Unemployment Ratio,Poverty by Income Percentage,Proportion of Owner Occupied Residences
111,Census Tract 1108.05,0.3055,83375.0,159000.0,48,439,110805,Census Tract 1108.05,0.0,0.0,4.0,3.0,1162.2044173811435,0.4458781665669125,3.4222800578107075,0.19367959949937422,0.27393617021276595,0.04036295369211514,0.08651237031125299,0.9543568464730291
112,Census Tract 1110.20,0.4341,42112.0,138600.0,48,439,111020,Census Tract 1110.20,0.0,0.0,2.0,1.0,1815.7057229745787,0.4466828830060114,4.351424574780596,0.125,0.2612433862433862,0.06167328042328042,0.21246693121693122,0.9585958595859586
113,Census Tract 1110.24,0.3195,66911.0,165200.0,48,439,111024,Census Tract 1110.24,0.0,0.0,2.0,2.0,2700.470882377659,0.3728021939321199,0.0,0.21026802567006417,0.18252170630426576,0.12759531898829746,0.03926009815024538,0.9617253948967193
114,Census Tract 1110.25,0.2915,86364.0,156100.0,48,439,111025,Census Tract 1110.25,0.0,0.0,0.0,2.0,425.3299877672453,0.5195058879901201,0.0,0.11171662125340599,0.22343324250681199,0.09685409957889522,0.09294234592445327,0.886002886002886
115,Census Tract 1110.26,0.2744,65869.0,161400.0,48,439,111026,Census Tract 1110.26,0.0,0.0,2.0,5.0,3339.845807071182,0.444173670468238,0.0,0.16211495712924737,0.19625277865989202,0.037789774531597334,0.1019695044472681,1.0
116,Census Tract 1110.32,0.3478,116057.0,237900.0,48,439,111032,Census Tract 1110.32,0.0,0.0,4.0,7.0,2012.3094897939964,0.3783295193781402,2.8679813370951126,0.3811915483200554,0.1567370973328715,0.00796674748874264,0.026324904745410462,0.9766865079365079
117,Census Tract 1139.16,0.3484,64349.0,159500.0,48,439,113916,Census Tract 1139.16,0.0,0.0,25.0,3.0,1074.05986183786,0.4300509560855302,0.5396902390024645,0.18063583815028902,0.29359344894026973,0.03998073217726397,0.06695568400770713,0.9274809160305344
118,Census Tract 1139.19,0.3086,120659.0,239700.0,48,439,113919,Census Tract 1139.19,0.0,0.0,147.0,5.0,2272.7889532673234,0.401342753025212,2.550650396984884,0.27074468085106385,0.1502659574468085,0.0300531914893617,0.022954757773922328,0.9846025801081981
119,Census Tract 1139.20,0.2594,108789.0,242400.0,48,439,113920,Census Tract 1139.20,0.0,0.0,7.0,2.0,1807.2677642838155,0.39740293899089285,2.3792347557624374,0.2355359317904994,0.18026796589524968,0.02984165651644336,0.0109772831224272,0.9807692307692307
120,Census Tract 1139.23,0.363,78435.0,194300.0,48,439,113923,Census Tract 1139.23,1.0,0.0,30.0,8.0,3762.179213836757,0.4118585046773609,4.779496939303943,0.31819984139571766,0.3937351308485329,0.032910388580491674,0.04289970208540218,0.9539906103286385
121,Census Tract 1139.24,0.3611,87765.0,179100.0,48,439,113924,Census Tract 1139.24,0.0,0.0,11.0,2.0,1983.2532110906366,0.40526567486243914,4.791775299182366,0.1969669285583775,0.26420610268591266,0.028686278092453863,0.10597478530970217,0.9237520570488206
122,Census Tract 1139.25,0.2762,74778.0,158800.0,48,439,113925,Census Tract 1139.25,0.0,0.0,2.0,6.0,689.1610112633881,0.44448226502025595,0.8968427964948116,0.14078624078624077,0.18058968058968058,0.021867321867321866,0.04520884520884521,0.9538461538461539
123,Census Tract 1139.30,0.2529,89068.0,243400.0,48,439,113930,Census Tract 1139.30,0.0,0.0,14.0,11.0,4354.3047110059515,0.38634355377791346,1.3567074642263324,0.260634526763559,0.2709145693016661,0.008862105636299186,0.016394895427153493,1.0
124,Census Tract 1139.31,0.3054,102405.0,243500.0,48,439,113931,Census Tract 1139.31,0.0,0.0,76.0,6.0,9872.542563664885,0.41024764503336514,2.8736319700279505,0.22636200869639356,0.20001705175206752,0.038622218432943986,0.026430215704663654,0.9482346694982745
126,Census Tract 1139.35,0.2704,99226.0,233800.0,48,439,113935,Census Tract 1139.35,0.0,0.0,17.0,4.0,1467.6544757434044,0.4454564724737835,0.4838980856827145,0.4155966176010022,0.12214218603194488,0.06138427810836204,0.0,0.901294498381877
127,Census Tract 1139.36,0.2531,96286.0,273500.0,48,439,113936,Census Tract 1139.36,0.0,0.0,20.0,4.0,6564.541148147996,0.38950752011202655,0.44040162854269516,0.3604128516730481,0.11902780089895122,0.011819543865490261,0.008157149991676377,1.0
129,Census Tract 1139.38,0.1916,113193.0,222300.0,48,439,113938,Census Tract 1139.38,0.0,0.0,0.0,2.0,777.4433507093017,0.5521892991935418,0.0,0.1629706034038164,0.12377514182568335,0.0,0.0,0.7906091370558376
130,Census Tract 1139.39,0.3896,109821.0,290100.0,48,439,113939,Census Tract 1139.39,0.0,0.0,26.0,5.0,923.8497459937842,0.39082948205092943,0.0,0.25267157444787464,0.1496081690809784,0.024222274994063167,0.12871052006649253,1.0
131,Census Tract 1139.40,0.2658,127447.0,266300.0,48,439,113940,Census Tract 1139.40,0.0,0.0,15.0,6.0,2553.6739181229327,0.4386335778227324,2.8868046566042347,0.3386036099062544,0.10927661956065482,0.014271722401007415,0.0016790261648244019,0.9172331067572971
132,Census Tract 1139.43,0.29,103077.0,322000.0,48,439,113943,Census Tract 1139.43,0.0,0.0,0.0,3.0,3281.7426234580716,0.38284592824393326,3.4882944526156843,0.29681080023478773,0.19996086871453728,0.026413617687341028,0.05321854822930933,0.9605015673981191
133,Census Tract 1139.44,0.2492,108385.0,267900.0,48,439,113944,Census Tract 1139.44,0.0,0.0,4.0,1.0,3265.0965329786313,0.4716875912582085,0.0,0.2653951834491676,0.17714562792952965,0.023436237271698725,0.00769734687192925,1.0
134,Census Tract 1139.46,0.4281,124155.0,258100.0,48,439,113946,Census Tract 1139.46,0.0,0.0,8.0,1.0,4509.685548931284,0.46165566933870456,1.9655392431278258,0.16495702800110895,0.1965622400887164,0.005822012752980316,0.053784308289437206,0.8763763763763763
135,Census Tract 1139.47,0.4164,88028.0,324200.0,48,439,113947,Census Tract 1139.47,0.0,0.0,21.0,2.0,1903.1476545186742,0.37312209687198544,0.0,0.46380445001566906,0.18614854277655907,0.04387339392040113,0.030397994359135067,1.0
136,Census Tract 1139.48,0.3636,81473.0,211700.0,48,439,113948,Census Tract 1139.48,0.0,0.0,11.0,1.0,2535.8716229776483,0.4098186020886075,0.0,0.13960703205791106,0.18717683557394002,0.012581868321268529,0.20234142932028656,1.0
137,Census Tract 1140.09,0.288,71420.0,175400.0,48,439,114009,Census Tract 1140.09,0.0,0.0,4.0,14.0,1240.2851150263843,0.4060099470733482,0.0,0.2033828382838284,0.15903465346534654,0.021864686468646866,0.0360973597359736,1.0
138,Census Tract 1140.10,0.3394,103939.0,298900.0,48,439,114010,Census Tract 1140.10,0.0,0.0,5.0,9.0,3327.6427805519406,0.4946679080396509,1.053020013321489,0.1590712609608497,0.2281091762381129,0.029640607632456465,0.009165221699281644,1.0
139,Census Tract 1140.11,0.2421,109347.0,202700.0,48,439,114011,Census Tract 1140.11,0.0,0.0,0.0,5.0,2389.2540018471195,0.4628034909625596,2.0855150791573984,0.2479947618268129,0.15976428220658045,0.004910787362907186,0.03851217906517446,1.0
140,Census Tract 1230.01,0.4649,54042.0,330600.0,48,439,123001,Census Tract 1230.01,1.0,0.0,55.0,2.0,1490.526784848838,0.39693345461247376,0.0,0.25369380697893745,0.19239232945614587,0.00785916378497328,0.19710782772712984,0.883349467570184
141,Census Tract 1231,0.4882,26885.0,83100.0,48,439,123100,Census Tract 1231,0.0,0.0,24.0,28.0,2213.5454346951547,0.5005798781534863,0.0,0.06142275148856158,0.15387026010654967,0.026010654967094954,0.42350332594235035,0.8045977011494253
142,Census Tract 1232,0.4331,60343.0,87000.0,48,439,123200,Census Tract 1232,2.0,0.0,23.0,16.0,741.9682233995542,0.4576744211208963,7.024587210494072,0.36346153846153845,0.4269230769230769,0.010384615384615384,0.12666666666666668,0.888
143,Census Tract 1233.01,0.4368,99219.0,324000.0,48,439,123301,Census Tract 1233.01,1.0,0.0,22.0,21.0,485.7167148620389,0.4720814689922568,0.0,0.5913978494623656,0.2974910394265233,0.03136200716845878,0.10253807106598985,0.8293269230769231
144,Census Tract 1233.02,0.5499,85000.0,286300.0,48,439,123302,Census Tract 1233.02,16.0,42.0,173.0,37.0,1964.220556930595,0.41278839823023905,0.0,0.23803593666607364,0.4401352072584949,0.011741682974559686,0.1531387445021991,0.9078260869565218
145,Census Tract 1235,0.4789,38114.0,58700.0,48,439,123500,Census Tract 1235,0.0,0.0,22.0,13.0,1201.096752605861,0.584558452028026,1.815811648824199,0.032650638171564265,0.23271000296823982,0.03829029385574354,0.36058263971462545,0.8152920962199313
147,Census Tract 1237,0.5145,73953.0,349700.0,48,439,123700,Census Tract 1237,4.0,4.0,103.0,40.0,1064.3815851486386,0.438589701581324,8.611329767183216,0.42892290869327504,0.2949699289229087,0.0306178239475123,0.12392016681560918,0.8293043907252097
