,NAME,Income Diversity Index,Median Household Income,Median Household Value,state,county,tract,Tracts,Number of Hotels,Bus Stops,Point of Interests,Distance to Center,Airbnb penetration,Population Density,Race Diversity Index,Bohemian Index,Talent Index,Proportion of Young People,Unemployment Ratio,Poverty by Income Percentage,Proportion of Owner Occupied Residences
128,Census Tract 7.03,0.4563,174459.0,826200.0,08,107,000703,Census Tract 7.03,1.0,14.0,38.0,4.58900160300936,28.0,4098.969606430622,0.4998939657578911,0.0,0.5085413929040736,0.12155059132720106,0.0,0.13797634691195795,0.20888720091150778
132,Census Tract 2.01,0.6608,42886.0,611700.0,08,117,000201,Census Tract 2.01,0.0,14.0,71.0,4.9105201497947695,45.0,438.27986681124395,0.46794406364395996,0.7212238984060839,0.49868995633187774,0.32489082969432315,0.010480349344978166,0.3388646288209607,0.14781456953642383
135,Census Tract 4.01,0.4032,59922.0,277200.0,08,123,000401,Census Tract 4.01,0.0,0.0,77.0,3.7177547745497512,54.0,3029.310520826974,0.46573208788503323,2.2209295078252107,0.26451208032632567,0.3382491371195482,0.038280514590524006,0.24037834311806913,0.9521193092621664
139,Census Tract 5.01,0.4274,35541.0,179200.0,08,123,000501,Census Tract 5.01,0.0,12.0,103.0,4.569101368908314,30.0,1768.806203900664,0.7677957870117528,0.9202303378656574,0.013972055888223553,0.2737382378100941,0.026518391787852865,0.25976618192187056,0.9353327085285849
142,Census Tract 7.04,0.2276,81406.0,264100.0,08,123,000704,Census Tract 7.04,0.0,10.0,43.0,4.64557122501214,65.0,2013.4423051314561,0.5517331736168302,1.202465331501825,0.11758584807492195,0.2903225806451613,0.01664932362122789,0.01664932362122789,1.0
144,Census Tract 7.05,0.3949,49167.0,494000.0,08,123,000705,Census Tract 7.05,0.0,8.0,57.0,3.6977929925878623,55.0,1778.7684779983688,0.5150040392857212,4.887718793514613,0.10388918486947256,0.07458710708577518,0.007991475759190196,0.06553010122535961,0.9367429340511441
146,Census Tract 5.04,0.426,37554.0,344000.0,08,037,000504,Census Tract 5.04,0.0,0.0,40.0,3.2600088827550135,69.0,4028.63809356621,0.5520351148916604,13.438167268799187,0.20594003922667414,0.27262538526197816,0.04118800784533483,0.18016251050714485,0.5094582975064489
149,Census Tract 13.01,0.4785,53125.0,278800.0,08,041,001301,Census Tract 13.01,0.0,6.0,52.0,5.118465065352559,34.0,1070.7575185568262,0.4867462817230345,3.4312773348410666,0.26174496644295303,0.2980984340044743,0.017897091722595078,0.13488372093023257,0.8458681522748375
152,Census Tract 21.01,0.4201,45694.0,174100.0,08,041,002101,Census Tract 21.01,0.0,16.0,36.0,2.649798776940414,63.0,5822.393139703578,0.43386434341116037,0.6856618203704898,0.15237134207870837,0.31180625630676084,0.034308779011099896,0.18036711891460494,0.9137844611528823
155,Census Tract 21.02,0.4906,41146.0,175800.0,08,041,002102,Census Tract 21.02,0.0,78.0,101.0,3.6479633062907153,53.0,2465.101917196559,0.43859739376150836,2.3172825457377892,0.11918726434855467,0.2576455802262254,0.03309593632174277,0.16295825386734478,0.9322125813449024
157,Census Tract 29.02,0.4735,24861.0,162000.0,08,041,002902,Census Tract 29.02,0.0,16.0,19.0,5.113440382605361,35.0,1048.480857678657,0.4088176035992192,3.803991670204541,0.0781433607520564,0.48531139835487663,0.03055229142185664,0.24383078730904817,1.0
159,Census Tract 5.03,0.4712,34527.0,264600.0,08,069,000503,Census Tract 5.03,0.0,0.0,5.0,3.8494372060240267,12.0,5906.121917863374,0.45235746568496676,6.880269763150335,0.1824570887957832,0.706446817137451,0.043113934315448035,0.5260401924709879,0.9675431388660641
161,Census Tract 16.01,0.3921,83869.0,329000.0,08,069,001601,Census Tract 16.01,1.0,16.0,266.0,2.590952031558951,62.0,772.4330167053165,0.5330948920402473,1.832387522796868,0.19590085795996187,0.23736892278360344,0.014299332697807437,0.029075309818875118,0.9674887892376681
163,Census Tract 16.02,0.3591,89391.0,404400.0,08,069,001602,Census Tract 16.02,0.0,12.0,537.0,1.6684774344661175,19.0,10823.639523943388,0.4364790528991091,5.686753109434237,0.3658225541993077,0.27965020950992897,0.01439242120604846,0.0717799234833303,0.9717432950191571
165,Census Tract 16.03,0.4023,72063.0,375300.0,08,069,001603,Census Tract 16.03,1.0,30.0,323.0,1.3561035831402886,161.0,1323.6348854897367,0.48773819962439136,3.9950046517910778,0.2689269890194568,0.21017145058755538,0.023309574263147757,0.09362357927181661,0.9877333333333334
167,Census Tract 3.03,0.5111,77442.0,579900.0,08,031,000303,Census Tract 3.03,0.0,6.0,155.0,3.93568215168215,82.0,4946.650631154871,0.4543495479745798,10.860632701042238,0.44231906921711694,0.31315322421613095,0.01893117728258726,0.1460247702756692,0.9154655239579276
168,Census Tract 7.06,0.5143,72250.0,538300.0,08,031,000706,Census Tract 7.06,0.0,28.0,26.0,3.1082385076457584,54.0,1608.4581926780138,0.48378198936949884,6.123202897865298,0.466696269982238,0.5652753108348135,0.0,0.07504440497335702,0.8380084151472651
169,Census Tract 24.04,0.4431,111500.0,388000.0,08,069,002404,Census Tract 24.04,0.0,10.0,46.0,1.874770720006223,53.0,838.5218080198296,0.4710850577658189,1.8788520804716016,0.38738738738738737,0.08408408408408409,0.01921921921921922,0.08888888888888889,0.8578878748370273
171,Census Tract 26.02,0.3307,114500.0,490900.0,08,069,002602,Census Tract 26.02,0.0,16.0,52.0,1.3702859690936544,37.0,7389.677176684337,0.4890149498004675,7.7793081560900506,0.3008397225264695,0.19989047097480833,0.006754289886820007,0.04596227797106757,0.9855793137742417
173,Census Tract 28.05,0.422,61447.0,461800.0,08,069,002805,Census Tract 28.05,0.0,8.0,8.0,3.8186560416846502,11.0,3234.150620085978,0.503707323974457,2.826646967468191,0.506938775510204,0.15401360544217688,0.0,0.021434460016488046,0.6975409836065574
175,Census Tract 14.01,0.482,40163.0,317900.0,08,031,001401,Census Tract 14.01,0.0,0.0,14.0,6.023024866393049,21.0,3755.6710036812565,0.5823594334368469,1.6721143240971041,0.12368133866860677,0.22644598035649327,0.024554383412149872,0.131703757752645,0.9428026692087702
176,Census Tract 14.02,0.51,56250.0,325000.0,08,031,001402,Census Tract 14.02,0.0,0.0,20.0,6.874461544695398,17.0,1024.1344468199802,0.6092289714607311,2.448752987860144,0.1405664306538942,0.2698875468554769,0.005622657226155768,0.19592608147837043,0.9829619921363041
178,Census Tract 14.03,0.4742,66155.0,377700.0,08,031,001403,Census Tract 14.03,0.0,24.0,63.0,7.175559016410615,36.0,3015.974987595378,0.46882267831388863,2.113083918560425,0.4540921091229099,0.45731886183631565,0.031387503666764446,0.08162066940692896,0.9304973037747154
180,Census Tract 17.03,0.3874,96711.0,588000.0,08,031,001703,Census Tract 17.03,0.0,2.0,29.0,1.5476552062609512,36.0,4153.189342186773,0.48159632234974703,2.8951402512721494,0.7361656551231703,0.5155301677972153,0.03355944305605141,0.0417707961442342,0.8564380858411446
182,Census Tract 17.04,0.5632,80537.0,671900.0,08,031,001704,Census Tract 17.04,2.0,54.0,437.0,0.7015552325942542,61.0,1193.7600169793204,0.4213897587176656,1.9703970774319346,0.5546067415730337,0.2552808988764045,0.0,0.2408988764044944,0.7690972222222222
183,Census Tract 17.05,0.5508,117902.0,850900.0,08,031,001705,Census Tract 17.05,6.0,72.0,285.0,1.192759697346339,103.0,1487.2139911874774,0.4498897335239271,5.426929567151479,0.7693693693693694,0.48864864864864865,0.013333333333333334,0.05153153153153153,0.7990367775831874
185,Census Tract 24.05,0.5387,83114.0,572600.0,08,031,002405,Census Tract 24.05,0.0,0.0,40.0,1.0411421431614274,70.0,2222.9326111701316,0.40364625959529166,5.449675767100517,0.4096421177166519,0.42058562555456963,0.027210884353741496,0.2088139603667554,0.8630201028517999
186,Census Tract 26.03,0.3632,90208.0,415300.0,08,031,002603,Census Tract 26.03,1.0,6.0,56.0,0.7737996718652177,23.0,2189.902848511082,0.4600844734137871,7.767738261081923,0.6916195856873822,0.538135593220339,0.010357815442561206,0.033427495291902073,0.8994197292069632
188,Census Tract 27.04,0.4242,43342.0,838200.0,08,031,002704,Census Tract 27.04,1.0,10.0,207.0,1.2079318125535665,31.0,1098.466664115898,0.45522024616380546,16.240961954581675,0.5703380588876772,0.43838604143947657,0.031079607415485277,0.12540894220283533,0.9310344827586207
189,Census Tract 27.05,0.4457,54327.0,257900.0,08,031,002705,Census Tract 27.05,0.0,4.0,42.0,1.5718365837553703,19.0,1341.12835387226,0.45394997465199544,13.530552377079461,0.6605108055009823,0.5756385068762279,0.03025540275049116,0.17838899803536346,0.9401664932362123
190,Census Tract 27.06,0.4218,73003.0,400000.0,08,031,002706,Census Tract 27.06,0.0,14.0,85.0,1.9665446400073991,18.0,3482.758555817579,0.4572055865792822,7.981589665161314,0.5947797716150082,0.5967373572593802,0.010114192495921697,0.09827928524156188,0.9652455977757183
191,Census Tract 27.07,0.4036,85263.0,349800.0,08,031,002707,Census Tract 27.07,0.0,6.0,27.0,2.2878086148025587,28.0,1630.0557257037976,0.4503972798989149,1.0707532108723896,0.5897132722435708,0.40880874963050545,0.05645876441028673,0.0650310375406444,1.0
192,Census Tract 27.08,0.4542,49700.0,255100.0,08,031,002708,Census Tract 27.08,1.0,18.0,73.0,1.678317838613987,25.0,1095.3776519733265,0.4500217803173522,10.701001579311303,0.5984381422112618,0.5935059597205097,0.02548294286888615,0.1019317714755446,0.9618736383442266
193,Census Tract 27.09,0.306,58434.0,265600.0,08,031,002709,Census Tract 27.09,0.0,4.0,24.0,1.959630526233004,23.0,3520.3307354891654,0.4109874120820416,16.84698384870118,0.5465430668211665,0.6689841637697953,0.04055619930475087,0.08574739281575898,0.970907016543069
194,Census Tract 30.03,0.4959,68864.0,558500.0,08,031,003003,Census Tract 30.03,0.0,12.0,52.0,7.356174666762957,19.0,3067.433271661412,0.4558526626360713,6.892118204251358,0.2834987593052109,0.30924317617866004,0.043424317617866005,0.1682819383259912,0.9222423146473779
195,Census Tract 30.05,0.4161,120313.0,598800.0,08,031,003005,Census Tract 30.05,0.0,24.0,80.0,6.129891186942414,23.0,12033.917647683225,0.48636910883187784,10.81724719119387,0.6612436731742588,0.351409978308026,0.03036876355748373,0.06688358640636298,0.9652448657187994
196,Census Tract 30.06,0.4408,102024.0,659700.0,08,031,003006,Census Tract 30.06,0.0,34.0,28.0,7.062888811900132,35.0,1794.101659596253,0.47069821677920987,4.278677810247159,0.527754763877382,0.16072908036454017,0.010218171775752554,0.07622203811101906,0.9260450160771704
197,Census Tract 31.01,0.4828,78897.0,598500.0,08,031,003101,Census Tract 31.01,0.0,28.0,16.0,2.2682882531017987,28.0,287.4018017404677,0.4111852401324611,15.269025137385894,0.47941342357586014,0.3248730964467005,0.007896221094190638,0.11142533936651584,0.8916129032258064
198,Census Tract 31.02,0.5205,50250.0,672800.0,08,031,003102,Census Tract 31.02,0.0,34.0,102.0,2.262438136285782,77.0,3017.6284710005734,0.4271622984677566,18.923729520644017,0.5434909515469936,0.5002918855808524,0.026561587857559837,0.17173299905985584,0.8881759853345554
199,Census Tract 32.02,0.4585,67684.0,394000.0,08,031,003202,Census Tract 32.02,0.0,20.0,27.0,2.899924137175805,21.0,2880.4080048266874,0.4368709246050078,9.289078937617592,0.67690490253987,0.42439456585942115,0.018901358535144713,0.06354515050167224,0.9212093449381585
200,Census Tract 32.03,0.5146,233158.0,1178200.0,08,031,003203,Census Tract 32.03,0.0,32.0,47.0,3.487534610823351,14.0,2941.487592164147,0.48425419347702603,8.862493552059394,0.6866330390920555,0.12263556116015133,0.01733921815889029,0.0201765447667087,0.9313304721030042
201,Census Tract 32.04,0.3956,62188.0,333500.0,08,031,003204,Census Tract 32.04,1.0,4.0,48.0,2.2108671931920423,30.0,2271.917533607199,0.47635167546462653,4.850331857307208,0.7111943404078236,0.6525176862255514,0.055763628797336665,0.10486891385767791,0.8998516320474778
